"","value","L1"
"3264","
			
			
			
				어메이징 스파이더맨
			
			
			완전 재밌습니다 다시 봐야할듯 ㅠ 
			
			
			
				
				
				
				신고
			
			
			",327
"3265","
			
			
			
				어메이징 스파이더맨
			
			
			완죤임!!!~~~~~~~~ 존라멋잇ㅤㄷㅏㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 잘생겻어 피터파커!! 
			
			
			
				
				
				
				신고
			
			
			",327
"3266","
			
			
			
				어메이징 스파이더맨
			
			
			진짜재미당.......ㅎㅎㅎㅎㅎㅎ대박이당....>-<완전재밋어여..진짜완전짱짱짱재밋고남주짱멋잇고..여주랑짱잘어울려요 ㅠㅠㅠㅠ완전사랑해여스파이더맨>_< 
			
			
			
				
				
				
				신고
			
			
			",327
"3267","
			
			
			
				어메이징 스파이더맨
			
			
			전 2번이나 봤는데 안질리고 완전 대박 재밌음 중간중간 코믹 장면도 나오고  눈물 흘리도록 슬픈 장면도나오고 액션장면도 완전 잘만들었고  주연들도 너무 다잘생겼고 특히 앤드류 가필드 아 어메이징 스파이더맨 2가 빨 리나왔음 하네용 앤드류가필드짜응 
			
			
			
				
				
				
				신고
			
			
			",327
"3268","
			
			
			
				어메이징 스파이더맨
			
			
			revell123 님이야 말로 스파이디 원작 안 보신거 티내시네 ㅋㅋㅋ 이번 어메이징 스파이더맨이 샘 레이미 스파이더맨보다 훨씬 원작에 가까운 거 모르나보죠? 원작 팬인 전 정말 만족했습니다! 
			
			
			
				
				
				
				신고
			
			
			",327
"3269","
			
			
			
				어메이징 스파이더맨
			
			
			재밌었다. 나중에 또 보고 싶다. 
			
			
			
				
				
				
				신고
			
			
			",327
"3270","
			
			
			
				어메이징 스파이더맨
			
			
			그럭저럭,,,, 
			
			
			
				
				
				
				신고
			
			
			",327
"3271","
			
			
			
				어메이징 스파이더맨
			
			
			진짜 개재미없음 OOO기 영화 ㅡㅡ 차라리 원작이 훨남;;; 어메이징버전2를 만들생각이라면 꿈도꾸지마세요;;; 
			
			
			
				
				
				
				신고
			
			
			",328
"3272","
			
			
			
				어메이징 스파이더맨
			
			
			정말잼잇음 
			
			
			
				
				
				
				신고
			
			
			",328
"3273","
			
			
			
				어메이징 스파이더맨
			
			
			재밌음!! 
			
			
			
				
				
				
				신고
			
			
			",328
"3274","
			
			
			
				어메이징 스파이더맨
			
			
			진짜본영화둥최고임 
			
			
			
				
				
				
				신고
			
			
			",328
"3275","
			
			
			
				어메이징 스파이더맨
			
			
			왜이렇게 평점이 낮음?!!!!! 이건 십점 이상을 줘도 모자란 영환데!!! 완전 재밌어요! 돈이 안아까운 영화는 이게 처음이야!♥ 
			
			
			
				
				
				
				신고
			
			
			",328
"3276","
			
			
			
				어메이징 스파이더맨
			
			
			앤드류가필드의 남성성과 사랑스러움이 같이 뭍어나는 영화 코믹요소가 중간중간에 있어 팝콤먹으며 푸하하 하고 웃은 영화다. 
			
			
			
				
				
				
				신고
			
			
			",328
"3277","
			
			
			
				어메이징 스파이더맨
			
			
			스파이더맨에 관심도 없었는데, 이거 보고 123편 다 몰아서보네용ㅋㅋㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",328
"3278","
			
			
			
				어메이징 스파이더맨
			
			
			정말좋앗어요남주도마음에들고요 
			
			
			
				
				
				
				신고
			
			
			",328
"3279","
			
			
			
				어메이징 스파이더맨
			
			
			피터 존잘남 
			
			
			
				
				
				
				신고
			
			
			",328
"3280","
			
			
			
				어메이징 스파이더맨
			
			
			왤케 평점이 낮아 
			
			
			
				
				
				
				신고
			
			
			",328
"3281","
			
			
			
				어메이징 스파이더맨
			
			
			코믹한점도잇었고...야한점도있었는데 여튼 재미있었다^^ 앤드류가필드 너무 멌잇어요 ♡ 
			
			
			
				
				
				
				신고
			
			
			",329
"3282","
			
			
			
				어메이징 스파이더맨
			
			
			코믹한 점도 있고 액션도 좋았으나 주인공이 좀더 강해지면 좋을듯 
			
			
			
				
				
				
				신고
			
			
			",329
"3283","
			
			
			
				어메이징 스파이더맨
			
			
			그냥 재미로 아무생각없이 보면 재밌다. 
			
			
			
				
				
				
				신고
			
			
			",329
"3284","
			
			
			
				어메이징 스파이더맨
			
			
			이것도 무난 
			
			
			
				
				
				
				신고
			
			
			",329
"3285","
			
			
			
				어메이징 스파이더맨
			
			
			액션은 원작보다 좋으나 내용이 참... 아깝네요. 어이없고.. 
			
			
			
				
				
				
				신고
			
			
			",329
"3286","
			
			
			
				어메이징 스파이더맨
			
			
			좋군... 
			
			
			
				
				
				
				신고
			
			
			",329
"3287","
			
			
			
				어메이징 스파이더맨
			
			
			보다가 졸았습니다. 
			
			
			
				
				
				
				신고
			
			
			",329
"3288","
			
			
			
				어메이징 스파이더맨
			
			
			아......걍 대박!!!!! 
			
			
			
				
				
				
				신고
			
			
			",329
"3289","
			
			
			
				어메이징 스파이더맨
			
			
			이거보고 동심살아나고 경의롭다정말 연기도 내용도 알차고 사랑한다.내용이 꽉찼어 이거 계속봐야됨정말 감동적임. 
			
			
			
				
				
				
				신고
			
			
			",329
"3290","
			
			
			
				어메이징 스파이더맨
			
			
			4d로봣는데 그냥 대박.. 와 꼭추천하고싶은영화.. 다시보고싶당.. ㅎㅎ 
			
			
			
				
				
				
				신고
			
			
			",329
"3291","
			
			
			
				어메이징 스파이더맨
			
			
			진짜 완전 재밋는데 또 보고 싶어 
			
			
			
				
				
				
				신고
			
			
			",330
"3292","
			
			
			
				어메이징 스파이더맨
			
			
			오랜만에 푹 몰입해봤네요^^ 또봐야지 ㅎㅎ 
			
			
			
				
				
				
				신고
			
			
			",330
"3293","
			
			
			
				어메이징 스파이더맨
			
			
			토비맥과이어의 스파이더맨이 그리워지더랏.. 
			
			
			
				
				
				
				신고
			
			
			",330
"3294","
			
			
			
				어메이징 스파이더맨
			
			
			피터 파커^^ 
			
			
			
				
				
				
				신고
			
			
			",330
"3295","
			
			
			
				어메이징 스파이더맨
			
			
			때깔이 좋음 
			
			
			
				
				
				
				신고
			
			
			",330
"3296","
			
			
			
				어메이징 스파이더맨
			
			
			평점 8점은 받을수있다~ 에이~ 이전 시리즈보단 재밌다고봄. 웃긴것도 좀 나오고~ 이전시리즈보단 훨씬 나은것같은데 ㅡㅡ;; 
			
			
			
				
				
				
				신고
			
			
			",330
"3297","
			
			
			
				어메이징 스파이더맨
			
			
			goza2306신고
			
			
			",330
"3298","
			
			
			
				어메이징 스파이더맨
			
			
			죽것다...... 이거 뭐야....시간을 질질 끌질 않나.... 
			
			
			
				
				
				
				신고
			
			
			",330
"3299","
			
			
			
				어메이징 스파이더맨
			
			
			근데요 원래 삼촌의 복수하려고 했는데 결국엔 복수도 못하고 범인은 아무상관이 없네요 무슨 관련 있는줄 알음 ㅡ 
			
			
			
				
				
				
				신고
			
			
			",330
"3300","
			
			
			
				어메이징 스파이더맨
			
			
			스파이더맨 시리즈 처음 보는데 진짜 졸라 재미없었다. 
			
			
			
				
				
				
				신고
			
			
			",330
"3301","
			
			
			
				어메이징 스파이더맨
			
			
			이영화는 좀그렇긴했어 하지만 니들같은 알바생들때문에 대한민국 영화계가 발전이없는 거야;;; 
			
			
			
				
				
				
				신고
			
			
			",331
"3302","
			
			
			
				어메이징 스파이더맨
			
			
			대실망 어메이징스페이더맨이라길래 저번 스파이더매 시리즈보다 훨씬 재밌을거라 생각했는데 이런생각가지고있으시다면 당장 없애시는게 좋음 내용이 너무 뻔해요...시리즈에 있었던내용과같고요 그냥 이건 앤드류 보는맛으로 보세요ㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",331
"3303","
			
			
			
				어메이징 스파이더맨
			
			
			액션영화 진짜 안좋아하는데 이건 진짜 재밌게봤음. 이건 액션만있는게아니고 로맨스도 들어가서 달달했음. 진짜 보는내내 재밌다고느낌 그리고 액션영화에대한 고정관념이 깨지게해준 영화 
			
			
			
				
				
				
				신고
			
			
			",331
"3304","
			
			
			
				어메이징 스파이더맨
			
			
			정말 어메이징하게 재미없다. 대충 이렇게 전개되겠네 한게 다 들어맞음. 정말 뻔함. 
			
			
			
				
				
				
				신고
			
			
			",331
"3305","
			
			
			
				어메이징 스파이더맨
			
			
			재밌다~~ 
			
			
			
				
				
				
				신고
			
			
			",331
"3306","
			
			
			
				어메이징 스파이더맨
			
			
			디지털 2d로 봤는데 최고에요 아주재밌어용 
			
			
			
				
				
				
				신고
			
			
			",331
"3307","
			
			
			
				어메이징 스파이더맨
			
			
			맘에든다. 커플도 1인칭시점도ㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",331
"3308","
			
			
			
				어메이징 스파이더맨
			
			
			최고의 영화 ! 
			
			
			
				
				
				
				신고
			
			
			",331
"3309","
			
			
			
				어메이징 스파이더맨
			
			
			재미없다.... 
			
			
			
				
				
				
				신고
			
			
			",331
"3310","
			
			
			
				어메이징 스파이더맨
			
			
			보는내내 흥미진진했어요 굿 
			
			
			
				
				
				
				신고
			
			
			",331
"3311","
			
			
			
				어메이징 스파이더맨
			
			
			어메이징한 비주얼에 맞선 어메이징하게 재미없었던 스토리 
			
			
			
				
				
				
				신고
			
			
			",332
"3312","
			
			
			
				어메이징 스파이더맨
			
			
			최고임!!!!! 
			
			
			
				
				
				
				신고
			
			
			",332
"3313","
			
			
			
				어메이징 스파이더맨
			
			
			이건뭐 배우만바뀐 재탕삼탕~  실망~ 
			
			
			
				
				
				
				신고
			
			
			",332
"3314","
			
			
			
				어메이징 스파이더맨
			
			
			지난주 일요일 저녁 두 아들과 영화를 보고왔습니다.  평점이 높지 않은 것을 보고 큰 기대를 하지 않았습니다.  한마디로 나름 괜찮은 영화라는 생각이드네요  효과나 스토리 등 지루하지 않게 잘 보았습니다. 
			
			
			
				
				
				
				신고
			
			
			",332
"3315","
			
			
			
				어메이징 스파이더맨
			
			
			한마디로 짱 
			
			
			
				
				
				
				신고
			
			
			",332
"3316","
			
			
			
				어메이징 스파이더맨
			
			
			별로네용 
			
			
			
				
				
				
				신고
			
			
			",332
"3317","
			
			
			
				어메이징 스파이더맨
			
			
			내용이 뻔하고 재미없어요; 차라리 스파이더맨 타이틀이 안달렸으면 나앗을듯 
			
			
			
				
				
				
				신고
			
			
			",332
"3318","
			
			
			
				어메이징 스파이더맨
			
			
			전작이랑 내용이 많이비슷하다는거랑 비교되는거 뺴면 재밌음 
			
			
			
				
				
				
				신고
			
			
			",332
"3319","
			
			
			
				어메이징 스파이더맨
			
			
			무난하게 보기 괜찮은데 내용이 너무 뻔해서 개인적으로는 별로였음 
			
			
			
				
				
				
				신고
			
			
			",332
