"","value","L1"
"153","
			
			
			
				스파이더맨: 홈커밍
			
			
			역시 마블이네요 정말 재밌게 봤습니다 
			
			
			
				
				
				
				신고
			
			
			",16
"154","
			
			
			
				스파이더맨: 홈커밍
			
			
			캡틴아메리카 때리고싶다ㅎㅎ 
			
			
			
				
				
				
				신고
			
			
			",16
"155","
			
			
			
				스파이더맨: 홈커밍
			
			
			볼만했어욤 (♡˙?˙♡) 
			
			
			
				
				
				
				신고
			
			
			",16
"156","
			
			
			
				스파이더맨: 홈커밍
			
			
			슈트가 주제인거같은데 반쯤에 슈트를 빼앗았다. 
			
			
			
				
				
				
				신고
			
			
			",16
"157","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밌어요 역시 믿고보는 마블 
			
			
			
				
				
				
				신고
			
			
			",16
"158","
			
			
			
				스파이더맨: 홈커밍
			
			
			어벤져스연결된 스토리는 좋으나 내용을 너무 길게 늘이려한것 같은 느낌이랄까.. 하여 좀 지루했음 
			
			
			
				
				
				
				신고
			
			
			",16
"159","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨은 행복해질수없다 라는말이 떠올랐었지만 전체적으로 재밌었어요 
			
			
			
				
				
				
				신고
			
			
			",16
"160","
			
			
			
				스파이더맨: 홈커밍
			
			
			인기가 많은 영화는 이유가 있지 
			
			
			
				
				
				
				신고
			
			
			",16
"161","
			
			
			
				스파이더맨: 홈커밍
			
			
			굿굿 아이들과 관람해도 좋아요 
			
			
			
				
				
				
				신고
			
			
			",17
"162","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밌지만 졸렸다졸렸지마누재밌다 
			
			
			
				
				
				
				신고
			
			
			",17
"163","
			
			
			
				스파이더맨: 홈커밍
			
			
			전편이 난 왜 더 잼나지;;;; 
			
			
			
				
				
				
				신고
			
			
			",17
"164","
			
			
			
				스파이더맨: 홈커밍
			
			
			잼나요 강추!! 보러들 가세용!! 
			
			
			
				
				
				
				신고
			
			
			",17
"165","
			
			
			
				스파이더맨: 홈커밍
			
			
			진심  화려하고 멋졌어요~ 
			
			
			
				
				
				
				신고
			
			
			",17
"166","
			
			
			
				스파이더맨: 홈커밍
			
			
			기대가 너무 컸는데 조금은 만족시켜줌.액션은 화려하지 않지만 스토리가 튼튼함 
			
			
			
				
				
				
				신고
			
			
			",17
"167","
			
			
			
				스파이더맨: 홈커밍
			
			
			정말 진심으로 낚였다 이제 평론가도 못 믿겠다역대 스파이더맨중에서는 가장 재미없다믿으세요 진심입니다 ㅜ ㅜ 
			
			
			
				
				
				
				신고
			
			
			",17
"168","
			
			
			
				스파이더맨: 홈커밍
			
			
			ㅇㅈ 재밌다 갓태어난 스파이더맨 느낌 ㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",17
"169","
			
			
			
				스파이더맨: 홈커밍
			
			
			너무 기대를 했다..그냥 보면 잼있을 수준. 
			
			
			
				
				
				
				신고
			
			
			",17
"170","
			
			
			
				스파이더맨: 홈커밍
			
			
			끝에 좀 지루해서 졸았어요...그래도 스파이더맨은 더없이 귀여웟고 아이언맨은 여잔히 멋잇그 짱 
			
			
			
				
				
				
				신고
			
			
			",17
"171","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 왤케 하향평준화됨?? 첨 나왔을땐 엄청 쌧는데 거미인간이 거미줄도 기계도움받아서 쏘네  스파이더맨 처음 나왔을때가 좋앗슴 
			
			
			
				
				
				
				신고
			
			
			",18
"172","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨의 능력이 아이언맨처럼 수트빨이 되어버린듯해 아쉽다.  수트는 보조장치일 뿐인데 거미유전자와 합쳐진 수퍼파워를 압도한다. 캐릭터도 차분함에서 산만함으로 바뀌었고..대체로 기존의 스파이더맨을 리셋한 느낌..하지만 시간가는줄 모르고 재밌게 봤다. 
			
			
			
				
				
				
				신고
			
			
			",18
"173","
			
			
			
				스파이더맨: 홈커밍
			
			
			언제나 비슷하고 뻔한 스토리~그리고 언제나 눈은꽤 즐겁다~ 
			
			
			
				
				
				
				신고
			
			
			",18
"174","
			
			
			
				스파이더맨: 홈커밍
			
			
			상큼하고 풋풋한 스파이더맨의 귀환!! 
			
			
			
				
				
				
				신고
			
			
			",18
"175","
			
			
			
				스파이더맨: 홈커밍
			
			
			요 근래 영화중 가장 재미있게 봤습니다. 
			
			
			
				
				
				
				신고
			
			
			",18
"176","
			
			
			
				스파이더맨: 홈커밍
			
			
			내가 이꼴을 보려고 기다렸나 싶고... 자괴감든다 잊지않겠다 캡틴 ㅂㄷㅂㄷ 
			
			
			
				
				
				
				신고
			
			
			",18
"177","
			
			
			
				스파이더맨: 홈커밍
			
			
			가볍게 볼수 있는 영화입니다.영화 보는 동안 지루한 면도 없고 스토리진행도 매끄럽다고 느꼈네요. 내용이 무겁지도 않아서 가족들이랑 보기에도 좋아요 
			
			
			
				
				
				
				신고
			
			
			",18
"178","
			
			
			
				스파이더맨: 홈커밍
			
			
			잼써요~ 아이언맨 스파이더맨 짱짱맨 
			
			
			
				
				
				
				신고
			
			
			",18
"179","
			
			
			
				스파이더맨: 홈커밍
			
			
			오지네요 정말 재미있었습니다. 
			
			
			
				
				
				
				신고
			
			
			",18
"180","
			
			
			
				스파이더맨: 홈커밍
			
			
			정말재밌습니다2시간이아깝지않습니다 
			
			
			
				
				
				
				신고
			
			
			",18
"181","
			
			
			
				스파이더맨: 홈커밍
			
			
			보지마라 진짜. 진심 재밌다는 새뀌들 정신이 나간거냐? 개욕나오네진짜 왠만해선 이런거 안쓰는데 이런거 빨아주니깐 미국놈들이 그냥 만드는거야 
			
			
			
				
				
				
				신고
			
			
			",19
"182","
			
			
			
				스파이더맨: 홈커밍
			
			
			너무귀여워 주인공.. 재미따 
			
			
			
				
				
				
				신고
			
			
			",19
"183","
			
			
			
				스파이더맨: 홈커밍
			
			
			잼잇게봣어요. 쿠키영상잇어요ㅋ 
			
			
			
				
				
				
				신고
			
			
			",19
"184","
			
			
			
				스파이더맨: 홈커밍
			
			
			가나다라마바사아자차카타파하 
			
			
			
				
				
				
				신고
			
			
			",19
"185","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 진짜 재밌음 어린스파이더맨의 캐릭터를 완벽소화 
			
			
			
				
				
				
				신고
			
			
			",19
"186","
			
			
			
				스파이더맨: 홈커밍
			
			
			완전 최고임! 굿굿굿굿 
			
			
			
				
				
				
				신고
			
			
			",19
"187","
			
			
			
				스파이더맨: 홈커밍
			
			
			역대급이다 쿠키영상하나못보고온게 넘나후회스러움 
			
			
			
				
				
				
				신고
			
			
			",19
"188","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블 광팬이 아니고서는 노잼.. 단지 어벤저스의 틀에 스파이더맨이라는 상징을 끼워맞추려는 노력이 보이는 정도. 원작이 어떻건 간에 영화 자체만을 봤을 때는 덕지덕지 기능붙은 수트보단 히어로의 고뇌를 보여준 토비맥과이어 스파이더맨에 한표 
			
			
			
				
				
				
				신고
			
			
			",19
"189","
			
			
			
				스파이더맨: 홈커밍
			
			
			그냥저냥그냥그그그그으 
			
			
			
				
				
				
				신고
			
			
			",19
"190","
			
			
			
				스파이더맨: 홈커밍
			
			
			나름 재미있게봤어요~!중간중간 등장하는 어벤져스 멤버들도 흥미로웠습니다 
			
			
			
				
				
				
				신고
			
			
			",19
"191","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨을 잘보여준거같아요 
			
			
			
				
				
				
				신고
			
			
			",20
"192","
			
			
			
				스파이더맨: 홈커밍
			
			
			액션은 생각보다 약하다 
			
			
			
				
				
				
				신고
			
			
			",20
"193","
			
			
			
				스파이더맨: 홈커밍
			
			
			내 인생 최고의 영화다 이거는 돈주고 다시 봐도 돈이 안 아까울 정도로 완벽 그 자체다 이 영화 보려 고민중이라면 그냥 보시길 
			
			
			
				
				
				
				신고
			
			
			",20
"194","
			
			
			
				스파이더맨: 홈커밍
			
			
			솔직히 말해서 마블빠로써 마블로 돌아온 스파이더맨이 너무 좋아서 봤다. 그런데 스파이디가 설정과 달리 너무 약하게 표현된 것과 더불어 아이언맨처럼 수트로만 해결하려는 느낌이 너무 강했다. 이럴거면 토비때가 더 나았음.... 
			
			
			
				
				
				
				신고
			
			
			",20
"195","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 시리즈중에서는 제일 나은듯... 
			
			
			
				
				
				
				신고
			
			
			",20
"196","
			
			
			
				스파이더맨: 홈커밍
			
			
			신경 많이 쓴 티가 나는 히어로물 
			
			
			
				
				
				
				신고
			
			
			",20
"197","
			
			
			
				스파이더맨: 홈커밍
			
			
			앞으로의 마블 영화가 기대 됩니다. 
			
			
			
				
				
				
				신고
			
			
			",20
"198","
			
			
			
				스파이더맨: 홈커밍
			
			
			디게 볼거리많고 재밌어요. 역시 스파이더맨은 다른 마블히어로에 비해 액션이 현실적이네요 
			
			
			
				
				
				
				신고
			
			
			",20
"199","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 너무 급식같음 근데 존재 
			
			
			
				
				
				
				신고
			
			
			",20
"200","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밌음.벌쳐도 간지나서  사실 영화이름을 벌쳐로 해도 될정도ㅋ 
			
			
			
				
				
				
				신고
			
			
			",20
"201","
			
			
			
				스파이더맨: 홈커밍
			
			
			잼있다!! 아이언맨 bbbb 
			
			
			
				
				
				
				신고
			
			
			",21
"202","
			
			
			
				스파이더맨: 홈커밍
			
			
			트렌스포머,하루,리얼,악녀를 보고 나서인지 이영화는 대작 입니다. 내가 마지막으로 본 영화가 하루,리얼,악녀,트렌스포머라면 이영화 보신후 감동의 눈물을 흘리게 될껍니다. 제가 그랬거든요. 
			
			
			
				
				
				
				신고
			
			
			",21
"203","
			
			
			
				스파이더맨: 홈커밍
			
			
			지루하지않고 볼만한 영화같아요.  쿠키영상 그렇게  대박인지는 모르겠... 
			
			
			
				
				
				
				신고
			
			
			",21
"204","
			
			
			
				스파이더맨: 홈커밍
			
			
			볼만했어요  졸지않고 잘봤네요 
			
			
			
				
				
				
				신고
			
			
			",21
"205","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밌는데? 난 추천합닌다 
			
			
			
				
				
				
				신고
			
			
			",21
"206","
			
			
			
				스파이더맨: 홈커밍
			
			
			스토리는 신선하지만 그냥 스파이더맨이 되고 싶은 한 인물의 똘끼있는 일기에 불과하다 
			
			
			
				
				
				
				신고
			
			
			",21
"207","
			
			
			
				스파이더맨: 홈커밍
			
			
			졸라잼있음10자10자 
			
			
			
				
				
				
				신고
			
			
			",21
"208","
			
			
			
				스파이더맨: 홈커밍
			
			
			여름 바캉스 영화로 손색이 없습니다. 
			
			
			
				
				
				
				신고
			
			
			",21
"209","
			
			
			
				스파이더맨: 홈커밍
			
			
			잼싸옄ㅋㅋㅋㅋ 모든게 적절한 좋은 리부트 
			
			
			
				
				
				
				신고
			
			
			",21
"210","
			
			
			
				스파이더맨: 홈커밍
			
			
			mj이름 밝힐때가 젤 반전 
			
			
			
				
				
				
				신고
			
			
			",21
"211","
			
			
			
				스파이더맨: 홈커밍
			
			
			내가 이꼴을 보려고  기다려녔나 싶고... 
			
			
			
				
				
				
				신고
			
			
			",22
